wbgt,continuous_exposure_minutes,next_travel_minutes,time_since_rest_minutes,cooling_spot_distance_m,heat_risk_score,risk_level,rest_status
30.49,64.17,42.55,47.16,1237.94,82.23,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.45,111.61,46.85,78.24,656.71,79.53,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.48,49.82,20.58,67.72,2360.61,66.3,REST_RECOMMENDED,REST_RECOMMENDED
20.57,33.61,44.85,69.66,583.88,27.68,LOW,MOVABLE
30.61,47.58,38.9,48.36,1952.31,79.08,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.55,59.19,10.57,36.51,600.59,66.07,REST_RECOMMENDED,REST_RECOMMENDED
33.81,69.23,19.77,20.45,668.46,75.68,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.05,84.22,16.77,91.29,156.38,79.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.08,113.08,41.58,51.33,1265.0,61.46,REST_RECOMMENDED,REST_RECOMMENDED
22.63,64.28,22.76,65.74,1768.06,43.63,CAUTION,REST_RECOMMENDED
16.56,109.3,27.31,79.87,614.97,44.46,CAUTION,REST_RECOMMENDED
22.64,61.46,49.38,81.03,587.62,50.33,REST_RECOMMENDED,REST_RECOMMENDED
31.25,13.84,1.91,103.31,1611.87,62.05,REST_RECOMMENDED,REST_RECOMMENDED
23.1,76.13,33.24,52.08,861.61,55.29,REST_RECOMMENDED,REST_RECOMMENDED
28.29,67.64,7.07,48.9,301.07,69.0,REST_RECOMMENDED,REST_RECOMMENDED
24.15,98.99,25.89,90.78,1512.01,66.37,REST_RECOMMENDED,REST_RECOMMENDED
29.97,120.51,11.18,24.86,867.18,82.05,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.55,102.83,45.65,123.58,1573.28,57.04,REST_RECOMMENDED,REST_RECOMMENDED
29.16,29.75,6.45,102.78,324.06,63.94,REST_RECOMMENDED,REST_RECOMMENDED
29.7,74.79,25.86,87.06,202.72,81.07,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.09,115.62,25.08,165.64,2268.85,56.4,REST_RECOMMENDED,REST_RECOMMENDED
21.81,78.74,21.52,100.32,1041.35,46.0,CAUTION,REST_RECOMMENDED
28.46,88.4,20.95,76.6,1932.78,83.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.8,129.69,17.99,55.09,336.29,84.21,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.23,94.64,30.22,39.25,1209.56,62.25,REST_RECOMMENDED,REST_RECOMMENDED
29.61,91.19,21.4,129.63,421.68,91.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.76,71.72,23.73,106.32,204.67,67.66,REST_RECOMMENDED,REST_RECOMMENDED
22.08,78.19,35.42,118.51,955.07,51.86,REST_RECOMMENDED,REST_RECOMMENDED
34.33,79.39,35.11,88.15,678.04,86.16,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
25.64,88.58,28.8,171.77,534.91,71.92,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.7,60.58,17.35,25.22,96.29,67.71,REST_RECOMMENDED,REST_RECOMMENDED
32.61,52.05,48.05,49.34,874.43,76.28,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.94,36.73,40.06,156.84,353.4,77.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.94,78.71,12.97,36.27,1214.07,78.28,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
18.81,34.54,34.56,65.35,164.07,23.5,LOW,MOVABLE
22.62,42.21,29.1,46.32,417.3,31.06,CAUTION,MOVABLE
18.36,85.47,18.96,91.1,255.89,29.1,LOW,MOVABLE
24.06,115.89,30.93,46.37,123.8,57.73,REST_RECOMMENDED,REST_RECOMMENDED
24.71,26.8,31.26,141.58,1320.43,44.9,CAUTION,REST_RECOMMENDED
30.91,63.49,16.83,55.82,1112.28,75.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.41,6.99,41.36,10.25,145.93,59.69,REST_RECOMMENDED,REST_RECOMMENDED
31.85,32.18,21.97,28.58,2080.82,69.83,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
22.43,27.74,2.06,13.99,1813.1,17.07,LOW,MOVABLE
24.24,99.29,40.67,41.19,1681.33,60.0,REST_RECOMMENDED,REST_RECOMMENDED
20.34,32.9,45.33,71.31,275.92,24.41,LOW,MOVABLE
20.12,36.76,40.88,74.59,1496.71,27.66,LOW,MOVABLE
26.14,70.2,15.32,31.69,729.97,67.03,REST_RECOMMENDED,REST_RECOMMENDED
30.06,15.59,22.56,83.95,306.23,63.87,REST_RECOMMENDED,REST_RECOMMENDED
26.6,103.79,13.77,108.95,545.98,73.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.66,110.04,43.36,74.4,496.95,64.97,REST_RECOMMENDED,REST_RECOMMENDED
25.86,73.4,26.64,115.36,1209.48,72.89,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.51,134.6,23.31,57.69,706.71,70.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.1,4.17,14.72,125.78,1323.27,36.14,CAUTION,MOVABLE
21.19,101.29,36.37,59.53,621.26,52.2,REST_RECOMMENDED,REST_RECOMMENDED
16.89,60.09,42.18,80.94,228.25,33.74,CAUTION,MOVABLE
21.19,87.18,46.72,44.04,884.82,43.92,CAUTION,REST_RECOMMENDED
30.33,36.26,23.05,88.69,36.8,72.67,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.48,23.83,22.67,41.66,1322.89,25.7,LOW,MOVABLE
24.57,121.4,6.94,69.01,1982.24,55.97,REST_RECOMMENDED,REST_RECOMMENDED
21.05,112.2,11.15,138.0,911.46,54.41,REST_RECOMMENDED,REST_RECOMMENDED
21.71,90.39,12.83,103.43,643.95,48.42,CAUTION,REST_RECOMMENDED
28.04,72.38,4.19,102.96,559.34,80.07,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.34,143.03,30.06,36.46,557.6,41.62,CAUTION,REST_RECOMMENDED
23.03,129.11,14.58,42.65,1641.9,59.78,REST_RECOMMENDED,REST_RECOMMENDED
20.44,43.9,22.52,34.87,2053.39,20.0,LOW,MOVABLE
25.7,88.15,12.84,125.4,1393.1,73.02,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.51,110.29,37.19,29.91,2143.11,57.0,REST_RECOMMENDED,REST_RECOMMENDED
28.63,48.87,28.66,82.51,613.68,73.57,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.1,107.28,26.91,24.76,1059.59,85.54,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
32.84,77.3,25.8,55.27,1545.36,88.75,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.4,106.88,18.8,110.39,2088.04,67.14,REST_RECOMMENDED,REST_RECOMMENDED
27.51,80.6,23.14,69.41,623.71,68.88,REST_RECOMMENDED,REST_RECOMMENDED
21.26,40.97,18.88,71.98,1650.25,35.28,CAUTION,MOVABLE
23.94,63.5,21.97,34.52,1379.23,49.0,CAUTION,REST_RECOMMENDED
21.0,57.4,29.01,135.67,558.02,37.41,CAUTION,MOVABLE
27.76,136.65,26.78,50.1,406.84,69.93,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
32.32,21.54,23.45,108.18,1562.99,69.46,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
27.18,28.98,21.44,165.42,2651.05,59.28,REST_RECOMMENDED,REST_RECOMMENDED
27.37,67.84,12.67,30.5,992.17,58.0,REST_RECOMMENDED,REST_RECOMMENDED
17.01,22.4,40.95,58.76,1288.82,19.81,LOW,MOVABLE
29.94,113.91,15.73,87.47,809.21,89.59,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
20.41,57.05,38.47,101.56,1065.08,37.44,CAUTION,MOVABLE
32.85,72.84,24.52,150.82,994.99,88.78,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.02,32.81,36.05,81.32,2461.14,47.0,CAUTION,REST_RECOMMENDED
26.18,80.72,11.8,71.17,598.58,66.54,REST_RECOMMENDED,REST_RECOMMENDED
28.14,98.9,28.41,128.14,709.5,93.4,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
30.03,79.74,2.92,139.43,882.34,79.35,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.27,46.69,28.77,148.08,1520.35,80.39,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.38,9.34,27.82,33.8,1303.18,37.86,CAUTION,MOVABLE
25.55,77.58,39.07,61.2,648.46,76.5,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.88,86.58,27.96,68.09,275.36,55.77,REST_RECOMMENDED,REST_RECOMMENDED
20.17,37.99,16.32,65.62,1913.19,24.96,LOW,MOVABLE
30.98,19.84,14.76,53.01,1026.97,61.36,REST_RECOMMENDED,REST_RECOMMENDED
33.65,31.74,20.72,27.67,770.47,66.71,REST_RECOMMENDED,REST_RECOMMENDED
30.86,70.06,33.99,84.7,684.66,92.71,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
28.81,83.93,11.54,75.43,1381.01,83.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
18.85,113.8,44.35,118.88,336.02,46.15,CAUTION,REST_RECOMMENDED
19.46,102.17,45.73,125.82,572.78,52.84,REST_RECOMMENDED,REST_RECOMMENDED
27.19,137.54,24.02,85.68,755.49,83.67,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.35,86.2,17.58,133.48,264.28,77.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.94,75.73,18.39,105.85,438.09,48.99,CAUTION,REST_RECOMMENDED
32.58,27.44,19.41,80.68,149.96,63.51,REST_RECOMMENDED,REST_RECOMMENDED
19.65,32.85,19.63,98.66,1475.17,23.0,LOW,MOVABLE
21.92,126.38,43.96,92.11,664.6,60.76,REST_RECOMMENDED,REST_RECOMMENDED
28.86,114.01,26.05,27.54,1458.48,85.2,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.64,70.55,12.2,116.13,368.51,41.96,CAUTION,REST_RECOMMENDED
18.32,72.83,10.86,131.55,1636.69,32.0,CAUTION,MOVABLE
31.61,67.26,7.59,106.48,1049.36,87.97,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
16.27,97.99,18.03,50.46,1746.02,33.0,CAUTION,MOVABLE
28.72,88.9,21.45,33.04,801.8,77.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.75,57.9,48.76,94.07,801.71,66.16,REST_RECOMMENDED,REST_RECOMMENDED
30.17,80.93,31.51,72.95,285.27,84.88,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
33.16,88.28,10.16,97.34,431.27,84.67,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.4,59.56,23.62,18.72,405.81,49.0,CAUTION,REST_RECOMMENDED
32.79,77.41,36.91,60.93,1590.9,86.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.01,60.47,8.09,116.25,1112.5,54.32,REST_RECOMMENDED,REST_RECOMMENDED
25.06,41.94,23.53,38.79,1851.33,55.0,REST_RECOMMENDED,REST_RECOMMENDED
29.43,96.95,24.13,39.77,189.48,82.38,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
23.3,91.36,25.72,99.57,558.59,65.69,REST_RECOMMENDED,REST_RECOMMENDED
27.82,49.66,7.46,59.25,860.29,48.74,CAUTION,REST_RECOMMENDED
25.27,70.58,27.17,91.88,964.87,76.94,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.93,37.84,21.59,145.73,1310.33,47.0,CAUTION,REST_RECOMMENDED
27.63,63.72,43.1,120.31,1057.54,81.69,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.64,165.28,13.18,93.98,1435.82,95.33,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
21.31,102.13,33.16,127.78,204.0,57.12,REST_RECOMMENDED,REST_RECOMMENDED
28.64,94.15,43.59,79.51,104.04,90.78,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
22.87,139.06,8.14,36.41,1222.0,46.25,CAUTION,REST_RECOMMENDED
21.69,46.56,11.13,13.13,888.19,26.59,LOW,MOVABLE
21.5,64.78,39.73,95.38,2624.52,54.49,REST_RECOMMENDED,REST_RECOMMENDED
24.25,95.0,7.56,15.67,2233.6,51.32,REST_RECOMMENDED,REST_RECOMMENDED
28.01,52.57,8.97,67.36,870.99,70.44,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.94,13.57,17.54,91.02,1134.62,65.28,REST_RECOMMENDED,REST_RECOMMENDED
18.75,28.94,17.79,24.91,1820.57,8.16,LOW,MOVABLE
19.74,94.15,22.6,48.32,1180.53,37.0,CAUTION,MOVABLE
22.89,65.14,16.42,109.87,948.03,42.73,CAUTION,REST_RECOMMENDED
25.76,40.26,17.17,73.02,558.04,55.65,REST_RECOMMENDED,REST_RECOMMENDED
25.51,99.33,23.39,76.12,1362.33,76.68,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.9,110.8,18.35,38.74,1874.24,74.38,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.12,75.7,44.59,139.88,1007.82,77.68,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.66,78.36,17.84,74.77,787.87,65.2,REST_RECOMMENDED,REST_RECOMMENDED
21.75,65.02,41.4,29.16,148.2,40.79,CAUTION,REST_RECOMMENDED
17.84,113.53,15.95,87.52,419.16,42.86,CAUTION,REST_RECOMMENDED
24.26,43.11,14.6,128.52,31.59,38.0,CAUTION,MOVABLE
27.77,102.48,31.02,125.93,847.19,80.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.55,129.94,34.77,94.91,1943.99,100.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
25.46,96.42,7.61,110.18,2056.93,72.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
20.79,116.14,38.98,97.44,1351.97,47.0,CAUTION,REST_RECOMMENDED
28.39,31.49,10.77,96.7,578.09,78.82,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.32,119.76,10.3,134.6,177.54,42.23,CAUTION,REST_RECOMMENDED
30.5,55.52,34.56,124.42,349.24,80.17,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.96,62.51,33.72,23.35,1117.47,79.3,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.87,20.48,42.91,39.77,985.16,49.66,CAUTION,REST_RECOMMENDED
17.59,26.38,46.07,79.42,712.58,19.83,LOW,MOVABLE
29.61,63.47,42.62,21.96,873.08,80.42,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.42,108.06,34.84,127.99,516.81,100.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
26.72,27.9,40.05,69.8,1624.52,55.87,REST_RECOMMENDED,REST_RECOMMENDED
27.05,32.44,12.9,43.06,123.81,52.83,REST_RECOMMENDED,REST_RECOMMENDED
18.0,43.98,19.61,27.78,114.16,11.43,LOW,MOVABLE
32.9,11.87,16.67,19.01,1269.6,55.0,REST_RECOMMENDED,REST_RECOMMENDED
26.19,46.69,10.55,78.57,11.37,56.37,REST_RECOMMENDED,REST_RECOMMENDED
22.59,45.42,30.93,112.95,1707.48,40.5,CAUTION,REST_RECOMMENDED
22.58,40.18,17.1,53.2,1945.35,27.28,LOW,MOVABLE
22.36,46.85,12.91,62.01,1478.79,31.62,CAUTION,MOVABLE
27.52,22.61,13.58,132.19,1083.31,55.86,REST_RECOMMENDED,REST_RECOMMENDED
21.91,99.37,9.51,79.91,277.49,39.0,CAUTION,MOVABLE
24.68,14.58,22.43,139.2,2172.2,43.72,CAUTION,REST_RECOMMENDED
26.14,116.84,18.81,16.83,2002.64,65.0,REST_RECOMMENDED,REST_RECOMMENDED
24.82,22.48,8.78,139.43,178.63,35.42,CAUTION,MOVABLE
26.31,101.88,14.43,101.57,438.73,79.72,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
32.51,82.25,29.13,35.18,2151.82,79.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.52,71.82,34.33,99.63,150.74,87.75,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
33.71,110.17,23.6,24.31,882.21,88.12,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.03,69.33,30.59,58.14,1540.82,32.64,CAUTION,MOVABLE
20.8,73.0,11.46,78.4,2276.97,29.0,LOW,MOVABLE
27.07,78.58,18.03,58.22,890.73,64.57,REST_RECOMMENDED,REST_RECOMMENDED
27.44,51.64,16.83,31.89,690.28,53.05,REST_RECOMMENDED,REST_RECOMMENDED
31.91,127.11,19.81,59.54,375.68,82.56,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.23,66.57,13.47,25.85,929.22,34.99,CAUTION,MOVABLE
22.76,101.81,26.18,91.1,1434.96,60.6,REST_RECOMMENDED,REST_RECOMMENDED
28.57,87.22,43.7,101.62,1286.71,91.75,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.82,46.79,5.11,134.92,1896.22,43.94,CAUTION,REST_RECOMMENDED
30.61,59.37,18.7,89.95,463.81,67.07,REST_RECOMMENDED,REST_RECOMMENDED
33.74,85.15,17.52,20.43,509.16,71.67,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.9,77.86,16.74,35.46,1105.6,41.36,CAUTION,REST_RECOMMENDED
23.4,107.23,7.3,119.9,494.55,61.25,REST_RECOMMENDED,REST_RECOMMENDED
17.54,44.09,18.32,144.34,2414.89,23.0,LOW,MOVABLE
21.1,44.2,4.96,33.75,1218.36,34.0,CAUTION,MOVABLE
18.54,49.31,35.69,150.36,932.18,30.11,CAUTION,MOVABLE
26.62,56.1,26.4,117.88,1356.71,63.7,REST_RECOMMENDED,REST_RECOMMENDED
26.66,43.79,21.5,74.72,450.91,63.32,REST_RECOMMENDED,REST_RECOMMENDED
18.06,33.1,12.77,115.79,535.7,25.01,LOW,MOVABLE
30.41,137.58,2.76,70.01,664.46,82.24,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.47,61.87,19.37,50.23,1231.07,60.48,REST_RECOMMENDED,REST_RECOMMENDED
33.22,84.62,40.57,81.81,717.73,89.49,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.19,47.58,41.98,23.02,1631.28,40.99,CAUTION,REST_RECOMMENDED
27.54,66.6,26.37,104.52,741.81,69.03,REST_RECOMMENDED,REST_BEFORE_NEXT_VISIT
24.09,110.61,49.0,78.64,710.16,65.68,REST_RECOMMENDED,REST_RECOMMENDED
24.33,85.06,47.07,70.59,951.47,54.39,REST_RECOMMENDED,REST_RECOMMENDED
27.56,32.65,8.49,32.33,713.18,46.0,CAUTION,REST_RECOMMENDED
32.69,51.51,20.99,54.5,1919.39,70.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.96,93.88,19.88,64.31,615.93,90.25,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
28.25,100.43,25.15,64.79,1384.33,94.78,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
19.52,114.99,12.47,134.72,394.49,38.47,CAUTION,MOVABLE
25.3,80.4,31.54,131.83,1642.18,74.0,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.67,19.4,19.77,38.92,1912.19,58.0,REST_RECOMMENDED,REST_RECOMMENDED
31.14,75.1,36.68,91.47,959.38,88.13,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.14,94.88,24.0,51.41,1551.82,61.44,REST_RECOMMENDED,REST_RECOMMENDED
25.91,73.0,19.42,117.52,410.71,64.28,REST_RECOMMENDED,REST_RECOMMENDED
23.85,77.3,36.53,92.2,508.54,59.32,REST_RECOMMENDED,REST_RECOMMENDED
19.86,48.62,20.52,138.15,969.49,31.19,CAUTION,MOVABLE
30.18,53.93,31.19,34.62,679.61,74.27,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.43,50.61,20.13,139.74,237.49,59.81,REST_RECOMMENDED,REST_RECOMMENDED
27.5,18.11,46.81,90.96,1506.32,62.79,REST_RECOMMENDED,REST_RECOMMENDED
28.94,14.19,14.16,112.79,598.75,71.1,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.36,26.68,4.06,9.95,621.14,10.94,LOW,MOVABLE
26.83,59.86,29.32,71.58,1792.45,62.69,REST_RECOMMENDED,REST_RECOMMENDED
33.48,74.92,23.15,85.97,2154.13,87.88,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
19.46,62.79,14.4,129.01,1430.78,32.16,CAUTION,MOVABLE
26.78,49.91,36.53,96.0,1378.83,70.51,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
29.22,68.35,21.95,105.27,1133.71,89.1,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
21.12,76.05,23.4,64.95,1042.59,43.66,CAUTION,REST_RECOMMENDED
16.92,49.74,23.98,76.08,816.14,24.34,LOW,MOVABLE
25.17,65.91,17.03,23.87,703.52,55.0,REST_RECOMMENDED,REST_RECOMMENDED
32.8,14.01,4.08,108.4,1024.68,71.08,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
24.68,50.43,12.93,54.49,756.66,41.24,CAUTION,REST_RECOMMENDED
23.77,37.64,33.52,72.23,1090.43,50.77,REST_RECOMMENDED,REST_RECOMMENDED
20.19,113.8,19.0,53.48,1538.62,34.79,CAUTION,MOVABLE
28.28,116.19,13.83,71.9,793.81,85.15,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
21.27,10.84,26.62,95.44,1458.33,33.96,CAUTION,MOVABLE
21.74,123.12,20.85,88.28,400.06,54.1,REST_RECOMMENDED,REST_RECOMMENDED
18.85,29.14,26.08,148.2,1484.96,23.35,LOW,MOVABLE
30.21,109.55,45.62,107.7,1313.89,97.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
19.8,55.84,17.79,46.73,2072.62,16.0,LOW,MOVABLE
16.71,51.28,15.93,60.55,1307.13,20.0,LOW,MOVABLE
24.18,29.76,24.26,53.46,1478.69,33.58,CAUTION,MOVABLE
27.9,51.01,18.03,83.9,1963.31,55.0,REST_RECOMMENDED,REST_RECOMMENDED
29.94,123.34,21.7,13.69,297.07,84.71,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
19.63,27.18,9.4,50.18,891.28,7.0,LOW,MOVABLE
28.29,138.22,18.27,125.88,1343.16,90.0,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
25.09,103.41,15.11,148.45,1265.98,80.02,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
30.71,66.25,10.09,35.38,847.65,76.03,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.28,53.52,20.06,103.38,1202.52,86.86,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
18.17,41.26,10.94,147.15,268.57,19.15,LOW,MOVABLE
33.3,171.38,4.12,84.92,750.5,83.87,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.79,24.79,13.52,30.87,365.15,17.74,LOW,MOVABLE
31.11,57.58,17.09,119.42,666.13,74.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.71,96.36,23.21,33.57,831.04,75.36,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.68,91.34,33.55,47.95,1861.84,76.7,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.93,112.18,8.85,73.27,729.21,47.42,CAUTION,REST_RECOMMENDED
32.19,84.89,25.71,76.9,2151.28,84.96,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.84,51.35,19.4,131.01,859.42,60.26,REST_RECOMMENDED,REST_RECOMMENDED
21.57,69.91,15.87,126.0,1129.15,52.19,REST_RECOMMENDED,REST_RECOMMENDED
26.18,54.08,23.3,101.48,632.09,60.82,REST_RECOMMENDED,REST_RECOMMENDED
28.52,89.95,22.0,10.37,1730.76,76.04,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
27.83,43.7,23.15,160.98,624.61,60.0,REST_RECOMMENDED,REST_RECOMMENDED
19.75,123.34,32.05,89.98,1400.96,44.0,CAUTION,REST_RECOMMENDED
18.52,54.56,11.5,75.21,360.01,17.0,LOW,MOVABLE
23.05,87.59,28.21,116.38,849.0,58.94,REST_RECOMMENDED,REST_RECOMMENDED
23.81,28.58,29.33,103.95,1924.26,41.79,CAUTION,REST_RECOMMENDED
17.43,157.43,28.73,21.49,1667.41,35.08,CAUTION,MOVABLE
30.18,14.8,39.39,40.64,430.82,67.24,REST_RECOMMENDED,REST_RECOMMENDED
24.98,73.66,33.21,112.65,794.57,57.0,REST_RECOMMENDED,REST_RECOMMENDED
21.67,65.6,17.54,32.1,488.04,38.88,CAUTION,MOVABLE
25.74,142.58,35.51,67.81,875.38,79.65,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
26.81,79.64,19.78,154.32,550.39,67.23,REST_RECOMMENDED,REST_RECOMMENDED
17.36,42.24,16.56,24.62,95.78,13.62,LOW,MOVABLE
23.31,69.81,7.01,129.44,1037.32,50.13,REST_RECOMMENDED,REST_RECOMMENDED
26.73,63.83,17.14,54.81,1393.04,62.98,REST_RECOMMENDED,REST_RECOMMENDED
26.01,110.86,6.61,66.99,1721.32,72.12,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
22.06,56.15,36.03,83.7,270.49,37.03,CAUTION,MOVABLE
26.59,70.27,29.32,155.92,431.5,80.02,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
21.97,14.71,38.83,83.7,1843.7,32.18,CAUTION,MOVABLE
24.57,111.74,33.8,83.73,1448.1,73.06,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.25,12.38,11.06,87.32,262.47,58.71,REST_RECOMMENDED,REST_RECOMMENDED
24.07,15.44,14.54,49.41,1169.3,28.33,LOW,MOVABLE
28.44,33.67,26.91,113.89,1889.39,86.9,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
17.7,18.38,15.82,101.42,538.61,15.18,LOW,MOVABLE
27.08,76.8,16.02,129.56,1282.61,71.43,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
25.46,57.05,40.99,161.33,808.91,66.01,REST_RECOMMENDED,REST_RECOMMENDED
27.1,40.07,39.46,47.5,1614.49,60.44,REST_RECOMMENDED,REST_RECOMMENDED
29.36,74.17,18.52,58.92,298.3,71.86,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
17.41,87.52,13.67,119.71,1446.45,32.0,CAUTION,MOVABLE
27.85,60.9,31.07,59.4,1381.6,68.19,REST_RECOMMENDED,REST_RECOMMENDED
30.82,65.26,45.52,170.92,1058.96,94.99,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
24.8,79.74,28.5,73.34,902.67,53.28,REST_RECOMMENDED,REST_RECOMMENDED
29.5,47.58,13.51,12.58,2160.64,64.95,REST_RECOMMENDED,REST_RECOMMENDED
24.33,12.83,29.79,77.89,921.75,41.59,CAUTION,REST_RECOMMENDED
19.8,50.78,6.36,109.4,1692.76,21.98,LOW,MOVABLE
30.42,66.87,29.66,152.43,849.68,90.81,IMMEDIATE_REST,REST_BEFORE_NEXT_VISIT
23.03,44.5,29.63,158.04,310.35,45.47,CAUTION,REST_RECOMMENDED
28.16,66.47,20.6,78.67,1890.87,84.29,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
31.74,31.15,35.26,34.46,480.68,73.64,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.9,43.43,45.29,108.17,202.77,79.59,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
28.47,63.56,14.26,56.25,1609.03,76.47,REST_REQUIRED,REST_BEFORE_NEXT_VISIT
